,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
5409,462291,Female,No,36,Yes,Marketing,1.0,Low,3.0,Cat_6,D
5419,459124,Female,Yes,75,Yes,Artist,1.0,High,3.0,Cat_6,B
5421,467495,Male,Yes,66,No,Artist,2.0,High,3.0,Cat_6,C
5427,465229,Male,Yes,43,Yes,Executive,0.0,High,3.0,Cat_6,B
5446,464044,Female,No,40,Yes,Entertainment,1.0,Low,3.0,Cat_6,B
5448,463333,Female,No,18,No,Healthcare,0.0,Low,3.0,Cat_6,D
5449,462507,Male,No,39,No,Entertainment,0.0,Low,3.0,Cat_6,A
5457,461327,Female,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_6,C
5463,463157,Male,Yes,46,Yes,Entertainment,5.0,Low,3.0,Cat_6,A
5475,460394,Female,No,32,Yes,Healthcare,9.0,Low,3.0,Cat_6,D
5487,463221,Male,No,22,No,Healthcare,9.0,Low,3.0,Cat_6,D
5489,462181,Female,No,32,Yes,Healthcare,8.0,Low,3.0,Cat_6,C
5517,459759,Female,Yes,38,Yes,Artist,0.0,Average,3.0,Cat_6,C
5520,461135,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
5550,465313,Male,No,31,No,Entertainment,0.0,Low,3.0,Cat_6,B
5552,460391,Male,Yes,21,No,Entertainment,0.0,Low,3.0,Cat_6,D
5556,461506,Male,No,27,No,Doctor,1.0,Low,3.0,Cat_6,D
5560,467187,Male,Yes,47,No,Engineer,1.0,Average,3.0,Cat_6,C
5564,465660,Male,Yes,48,Yes,Artist,1.0,Low,3.0,Cat_6,C
5565,461493,Female,Yes,33,Yes,Artist,8.0,Average,3.0,Cat_6,A
5586,462379,Female,Yes,60,Yes,Artist,1.0,Average,3.0,Cat_6,C
5587,461554,Male,No,25,Yes,Healthcare,0.0,Low,3.0,Cat_6,B
5599,467399,Male,Yes,29,Yes,Doctor,1.0,Low,3.0,Cat_6,D
5607,465475,Female,Yes,36,Yes,Entertainment,0.0,Average,3.0,Cat_6,B
5610,463750,Male,Yes,41,Yes,Artist,3.0,Average,3.0,Cat_6,C
5613,465350,Female,No,35,Yes,Artist,0.0,Low,3.0,Cat_6,A
5622,463450,Male,No,26,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
5628,459267,Female,No,31,No,Healthcare,4.0,Low,3.0,Cat_6,A
5630,461875,Male,No,33,No,Doctor,0.0,Low,3.0,Cat_6,B
5643,460925,Male,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6,C
5659,465162,Male,Yes,58,Yes,Artist,1.0,Average,3.0,Cat_6,B
5675,464985,Female,Yes,66,Yes,Lawyer,1.0,High,3.0,Cat_6,C
5676,460224,Female,No,25,No,Healthcare,1.0,Low,3.0,Cat_6,B
5704,462770,Male,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,D
5710,462115,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_6,D
5726,461516,Male,Yes,32,Yes,Entertainment,0.0,Average,3.0,Cat_6,A
5728,462795,Male,No,25,No,Entertainment,13.0,Low,3.0,Cat_6,A
5741,467239,Female,No,33,No,Engineer,1.0,Low,3.0,Cat_6,D
5745,466077,Male,Yes,35,Yes,Doctor,9.0,High,3.0,Cat_6,A
5750,461579,Female,Yes,43,Yes,Artist,4.0,High,3.0,Cat_6,C
5752,460746,Male,No,22,No,Marketing,1.0,Low,3.0,Cat_6,A
5761,462819,Male,Yes,49,Yes,Artist,0.0,Average,3.0,Cat_6,C
5770,459412,Male,Yes,62,Yes,Artist,0.0,Average,3.0,Cat_6,B
5793,463295,Male,No,28,No,Entertainment,0.0,Low,3.0,Cat_6,A
5794,467750,Male,Yes,40,Yes,Artist,0.0,Average,3.0,Cat_6,C
5802,463435,Female,No,33,Yes,Healthcare,0.0,Low,3.0,Cat_6,D
5811,459559,Female,Yes,39,No,Engineer,0.0,Average,3.0,Cat_6,D
5832,467972,Male,No,22,No,Artist,1.0,Low,3.0,Cat_6,D
5846,467871,Female,No,29,No,Marketing,4.0,Low,3.0,Cat_6,B
5847,461730,Male,Yes,46,Yes,Artist,1.0,Low,3.0,Cat_6,B
5857,459659,Female,Yes,18,No,Healthcare,1.0,Low,3.0,Cat_6,D
5858,459811,Female,Yes,48,Yes,Artist,1.0,High,3.0,Cat_6,C
5860,466723,Female,No,32,No,Entertainment,1.0,Low,3.0,Cat_6,A
5870,459584,Female,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
5872,459856,Male,Yes,50,No,Entertainment,1.0,Average,3.0,Cat_6,B
5876,465884,Male,Yes,37,Yes,Executive,6.0,High,3.0,Cat_6,D
5878,461485,Male,Yes,59,No,Engineer,1.0,Average,3.0,Cat_6,C
5884,459703,Male,Yes,37,Yes,Artist,0.0,Low,3.0,Cat_6,A
5885,464317,Male,Yes,60,Yes,Entertainment,1.0,Average,3.0,Cat_6,C
5888,459299,Male,No,36,Yes,Artist,1.0,Low,3.0,Cat_6,B
5892,462293,Male,No,32,No,Healthcare,0.0,Low,3.0,Cat_6,D
5909,462244,Male,Yes,83,No,Executive,1.0,High,3.0,Cat_6,B
5928,460041,Female,Yes,48,No,Artist,8.0,Average,3.0,Cat_6,A
5948,462801,Male,Yes,38,Yes,Entertainment,9.0,Average,3.0,Cat_6,B
5951,461421,Male,Yes,37,Yes,Artist,9.0,Average,3.0,Cat_6,B
5972,461961,Female,Yes,32,Yes,Artist,8.0,Low,3.0,Cat_6,B
5992,462931,Male,Yes,40,No,Entertainment,14.0,Average,3.0,Cat_6,D
5994,467277,Male,No,25,Yes,Artist,13.0,Low,3.0,Cat_6,A
6008,465985,Male,No,31,Yes,Artist,1.0,Low,3.0,Cat_6,D
6031,461347,Female,Yes,37,Yes,Artist,5.0,Average,3.0,Cat_6,B
6038,467431,Male,Yes,40,Yes,Artist,9.0,Average,3.0,Cat_6,C
6042,460839,Male,No,23,No,Healthcare,4.0,Low,3.0,Cat_6,D
6046,467149,Male,Yes,43,Yes,Artist,9.0,Average,3.0,Cat_6,A
6053,460020,Male,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,C
6067,459828,Female,Yes,25,No,Homemaker,11.0,Average,3.0,Cat_6,D
6080,466744,Female,Yes,52,Yes,Artist,1.0,Average,3.0,Cat_6,C
6083,467779,Male,Yes,53,Yes,Doctor,2.0,Average,3.0,Cat_6,C
6126,465334,Female,Yes,41,No,Marketing,5.0,Average,3.0,Cat_6,A
6128,461618,Female,Yes,42,Yes,Artist,5.0,High,3.0,Cat_6,C
6142,463643,Female,No,43,Yes,Artist,0.0,Low,3.0,Cat_6,A
6150,461574,Female,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,C
6168,463999,Female,No,33,No,Engineer,1.0,Low,3.0,Cat_6,C
6171,464200,Female,No,32,No,Healthcare,1.0,Low,3.0,Cat_6,D
6191,463589,Female,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
6193,459128,Female,Yes,78,No,Lawyer,0.0,High,3.0,Cat_6,B
6200,463355,Female,Yes,51,Yes,Artist,6.0,Average,3.0,Cat_6,C
6209,464415,Male,Yes,41,No,Doctor,1.0,Low,3.0,Cat_6,A
6213,465226,Male,Yes,37,No,Entertainment,2.0,Low,3.0,Cat_6,A
6215,461409,Male,Yes,43,No,Artist,1.0,High,3.0,Cat_6,B
6217,463761,Male,Yes,33,Yes,Artist,1.0,Average,3.0,Cat_6,A
6222,464859,Female,Yes,45,Yes,Artist,1.0,Average,3.0,Cat_6,B
6225,467205,Female,No,37,Yes,Healthcare,1.0,Low,3.0,Cat_6,C
6227,467103,Male,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6,A
6241,461919,Male,No,38,Yes,Doctor,0.0,Low,3.0,Cat_6,A
6251,459158,Male,No,36,No,Engineer,3.0,Low,3.0,Cat_6,D
6262,467348,Female,Yes,33,Yes,Homemaker,3.0,Average,3.0,Cat_6,D
6282,463144,Male,Yes,45,Yes,Executive,1.0,High,3.0,Cat_6,C
6285,459032,Male,No,21,No,Doctor,0.0,Low,3.0,Cat_6,A
6287,462061,Male,No,41,No,Doctor,1.0,Low,3.0,Cat_6,B
6297,467072,Male,Yes,63,No,Executive,1.0,High,3.0,Cat_6,C
6298,462448,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_6,D
6301,463830,Female,No,30,Yes,Engineer,3.0,Low,3.0,Cat_6,D
6308,467482,Male,Yes,38,Yes,Executive,0.0,High,3.0,Cat_6,C
6311,460711,Female,No,25,Yes,Engineer,8.0,Low,3.0,Cat_6,D
6317,462836,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_6,D
6346,460901,Male,No,22,No,Doctor,8.0,Low,3.0,Cat_6,D
6372,461285,Male,No,20,No,Healthcare,8.0,Low,3.0,Cat_6,D
6376,463963,Female,Yes,33,No,Engineer,5.0,High,3.0,Cat_6,D
6377,467297,Female,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,C
6381,462840,Female,No,23,No,Healthcare,9.0,Low,3.0,Cat_6,D
6387,461619,Male,Yes,53,Yes,Executive,9.0,High,3.0,Cat_6,C
6394,464435,Male,Yes,48,Yes,Entertainment,1.0,Low,3.0,Cat_6,A
6400,465149,Male,Yes,43,Yes,Entertainment,1.0,Average,3.0,Cat_6,B
6404,460713,Male,Yes,50,Yes,Doctor,0.0,Average,3.0,Cat_6,B
6408,465450,Female,No,26,Yes,Healthcare,0.0,Low,3.0,Cat_6,D
6413,460131,Female,No,29,Yes,Healthcare,6.0,Low,3.0,Cat_6,D
6434,466722,Male,Yes,35,No,Executive,1.0,High,3.0,Cat_6,C
6440,461567,Male,Yes,51,No,Entertainment,7.0,Average,3.0,Cat_6,C
6441,461495,Male,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_6,B
6447,463286,Male,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_6,C
6448,466553,Male,Yes,39,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
6484,467953,Female,Yes,37,Yes,Artist,0.0,Low,3.0,Cat_6,A
6487,467606,Male,Yes,38,Yes,Executive,0.0,Average,3.0,Cat_6,B
6501,463073,Male,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6,C
6519,464545,Male,No,43,Yes,Artist,7.0,Low,3.0,Cat_6,A
6520,464239,Female,Yes,42,No,Artist,0.0,Average,3.0,Cat_6,A
6522,461339,Male,No,26,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
6523,461581,Female,Yes,60,Yes,Lawyer,1.0,High,3.0,Cat_6,C
6526,467407,Male,No,27,Yes,Artist,7.0,Low,3.0,Cat_6,D
6532,467225,Female,No,22,No,Healthcare,1.0,Low,3.0,Cat_6,D
6533,466509,Male,Yes,56,No,Executive,1.0,Average,3.0,Cat_6,B
6551,466378,Male,Yes,58,No,Executive,4.0,High,3.0,Cat_6,C
6565,465034,Female,Yes,83,Yes,Executive,1.0,High,3.0,Cat_6,A
6566,463947,Male,Yes,35,Yes,Entertainment,0.0,Average,3.0,Cat_6,C
6568,462856,Female,No,28,Yes,Engineer,0.0,Low,3.0,Cat_6,D
6571,465487,Male,No,25,Yes,Entertainment,1.0,Low,3.0,Cat_6,A
6572,465147,Male,No,29,Yes,Healthcare,2.0,Low,3.0,Cat_6,C
6598,463796,Female,No,33,No,Engineer,1.0,Low,3.0,Cat_6,D
6605,462533,Female,No,33,Yes,Entertainment,0.0,Low,3.0,Cat_6,A
6618,466494,Male,Yes,71,No,Entertainment,0.0,Average,3.0,Cat_6,A
6622,461305,Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_6,D
6639,459087,Female,No,21,No,Doctor,0.0,Low,3.0,Cat_6,C
6654,462978,Male,Yes,43,No,Entertainment,0.0,Average,3.0,Cat_6,B
6656,461635,Male,Yes,43,Yes,Executive,6.0,High,3.0,Cat_6,C
6660,466617,Female,No,23,No,Healthcare,4.0,Low,3.0,Cat_6,D
6663,459525,Female,Yes,62,Yes,Artist,4.0,High,3.0,Cat_6,C
6664,467863,Female,Yes,35,Yes,Doctor,0.0,Average,3.0,Cat_6,C
6666,466272,Female,Yes,68,Yes,Lawyer,0.0,Average,3.0,Cat_6,C
6687,465466,Male,Yes,31,No,Healthcare,1.0,Low,3.0,Cat_6,C
6702,464407,Female,Yes,50,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
6706,465292,Female,No,42,Yes,Doctor,0.0,Low,3.0,Cat_6,B
6707,464359,Female,No,37,Yes,Artist,0.0,Low,3.0,Cat_6,B
6711,466705,Male,Yes,69,No,Lawyer,0.0,Low,3.0,Cat_6,C
6732,461905,Female,No,42,Yes,Artist,0.0,Low,3.0,Cat_6,C
6766,467461,Female,Yes,45,Yes,Artist,8.0,High,3.0,Cat_6,B
6768,464177,Male,No,25,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
6770,464326,Female,No,38,Yes,Artist,1.0,Low,3.0,Cat_6,A
6784,462375,Male,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,C
6788,459570,Male,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
6795,463111,Female,No,42,Yes,Engineer,6.0,Low,3.0,Cat_6,D
6813,467746,Male,Yes,50,Yes,Executive,0.0,High,3.0,Cat_6,B
6815,467145,Female,Yes,52,Yes,Doctor,1.0,Average,3.0,Cat_6,B
6820,464237,Female,Yes,47,Yes,Artist,0.0,Low,3.0,Cat_6,B
6825,463292,Male,Yes,36,No,Executive,1.0,High,3.0,Cat_6,B
6838,465860,Female,Yes,31,Yes,Doctor,1.0,Low,3.0,Cat_6,B
6849,467496,Female,Yes,63,Yes,Doctor,4.0,Average,3.0,Cat_6,A
6853,461752,Male,Yes,67,Yes,Doctor,1.0,Average,3.0,Cat_6,C
6860,462370,Male,Yes,35,Yes,Executive,4.0,High,3.0,Cat_6,B
6881,460851,Male,Yes,69,No,Doctor,0.0,Average,3.0,Cat_6,B
6890,461295,Female,Yes,66,Yes,Artist,1.0,Average,3.0,Cat_6,C
6902,467020,Male,Yes,80,Yes,Lawyer,0.0,High,3.0,Cat_6,B
6927,459328,Male,Yes,48,Yes,Executive,1.0,High,3.0,Cat_6,B
6929,461817,Female,No,25,No,Doctor,1.0,Low,3.0,Cat_6,D
6946,463167,Male,Yes,39,Yes,Doctor,1.0,Average,3.0,Cat_6,A
6959,460373,Male,No,20,No,Healthcare,2.0,Low,3.0,Cat_6,D
6978,467114,Male,Yes,59,Yes,Marketing,0.0,Average,3.0,Cat_6,B
6981,467194,Male,No,29,No,Entertainment,0.0,Low,3.0,Cat_6,D
6983,466897,Male,No,52,No,Doctor,0.0,High,3.0,Cat_6,D
6988,463485,Female,No,25,No,Engineer,0.0,Low,3.0,Cat_6,D
7010,459733,Male,Yes,48,Yes,Executive,1.0,High,3.0,Cat_6,A
7014,466531,Female,Yes,49,Yes,Entertainment,2.0,Average,3.0,Cat_6,A
7019,461857,Male,No,33,No,Entertainment,2.0,Low,3.0,Cat_6,C
7028,465203,Male,No,32,Yes,Healthcare,2.0,Low,3.0,Cat_6,C
7031,461408,Male,Yes,46,Yes,Marketing,1.0,Low,3.0,Cat_6,D
7034,459967,Male,No,27,Yes,Entertainment,9.0,Low,3.0,Cat_6,B
7044,464109,Male,Yes,47,No,Entertainment,0.0,Average,3.0,Cat_6,C
7045,463748,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
7065,465021,Male,Yes,62,Yes,Entertainment,0.0,Average,3.0,Cat_6,C
7070,466172,Male,Yes,53,Yes,Artist,3.0,Average,3.0,Cat_6,C
7072,463030,Male,Yes,50,Yes,Executive,1.0,High,3.0,Cat_6,C
7075,465937,Female,No,30,Yes,Healthcare,9.0,Low,3.0,Cat_6,D
7077,461032,Female,Yes,66,Yes,Lawyer,0.0,High,3.0,Cat_6,C
7084,461358,Male,No,42,No,Entertainment,1.0,Low,3.0,Cat_6,A
7103,467197,Male,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
7110,467586,Male,Yes,35,Yes,Artist,3.0,Average,3.0,Cat_6,B
7119,459773,Male,Yes,51,Yes,Executive,1.0,Low,3.0,Cat_6,C
7126,466697,Female,No,31,No,Marketing,0.0,Low,3.0,Cat_6,D
7129,459009,Female,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,C
7131,462498,Female,Yes,55,Yes,Doctor,0.0,Average,3.0,Cat_6,B
7138,465491,Female,No,35,Yes,Artist,0.0,Low,3.0,Cat_6,B
7139,463123,Female,No,33,Yes,Doctor,1.0,Low,3.0,Cat_6,A
7145,460295,Male,No,29,Yes,Artist,9.0,Low,3.0,Cat_6,A
7165,461417,Female,No,37,Yes,Doctor,1.0,Low,3.0,Cat_6,D
7175,462857,Male,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,D
7197,459445,Female,Yes,35,Yes,Artist,0.0,Average,3.0,Cat_6,C
7207,467091,Female,No,42,Yes,Entertainment,1.0,Low,3.0,Cat_6,D
7218,461647,Female,Yes,55,Yes,Artist,2.0,Average,3.0,Cat_6,C
7223,466516,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
7227,466177,Female,Yes,49,Yes,Artist,0.0,Average,3.0,Cat_6,C
7232,466204,Male,Yes,50,Yes,Artist,0.0,Average,3.0,Cat_6,C
7238,458982,Male,Yes,61,Yes,Executive,1.0,High,3.0,Cat_6,C
7244,466642,Male,No,18,No,Healthcare,9.0,Low,3.0,Cat_6,D
7250,464168,Male,Yes,45,Yes,Executive,1.0,High,3.0,Cat_6,C
7258,465755,Female,No,50,Yes,Artist,8.0,Low,3.0,Cat_6,C
7267,460292,Female,No,27,Yes,Marketing,12.0,Low,3.0,Cat_6,A
7294,461481,Female,Yes,58,Yes,Artist,9.0,Average,3.0,Cat_6,C
7322,459008,Female,Yes,52,Yes,Artist,1.0,Average,3.0,Cat_6,B
7346,459007,Female,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6,C
7348,459702,Female,Yes,62,Yes,Lawyer,1.0,Low,3.0,Cat_6,A
7349,461401,Male,Yes,43,Yes,Artist,1.0,Average,3.0,Cat_6,A
7354,465978,Male,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,B
7360,466556,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_6,D
7366,462357,Male,No,25,Yes,Artist,1.0,Low,3.0,Cat_6,A
7380,467751,Male,Yes,48,Yes,Artist,1.0,Average,3.0,Cat_6,C
7382,465589,Male,Yes,40,Yes,Artist,0.0,Average,3.0,Cat_6,A
7393,459683,Female,Yes,56,Yes,Engineer,1.0,Average,3.0,Cat_6,B
7394,463491,Male,Yes,27,Yes,Doctor,9.0,Average,3.0,Cat_6,D
7403,462477,Male,No,25,Yes,Entertainment,7.0,Low,3.0,Cat_6,A
7411,463136,Male,Yes,35,Yes,Artist,1.0,High,3.0,Cat_6,B
7412,459869,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_6,D
7416,466582,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_6,D
7437,462900,Male,Yes,39,Yes,Artist,0.0,Average,3.0,Cat_6,B
7457,462261,Male,Yes,60,No,Engineer,0.0,Average,3.0,Cat_6,C
7469,465128,Female,Yes,62,No,Artist,1.0,Average,3.0,Cat_6,B
7483,463346,Male,Yes,40,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
7484,466232,Male,Yes,59,No,Executive,0.0,High,3.0,Cat_6,C
7498,466076,Male,No,19,No,Healthcare,8.0,Low,3.0,Cat_6,D
7502,467311,Male,Yes,67,Yes,Lawyer,1.0,High,3.0,Cat_6,B
7505,465010,Female,No,42,Yes,Marketing,1.0,Low,3.0,Cat_6,D
7509,462915,Male,Yes,61,No,Engineer,5.0,Average,3.0,Cat_6,B
7515,460127,Male,No,42,Yes,Healthcare,8.0,Low,3.0,Cat_6,D
7521,464438,Male,Yes,50,No,Entertainment,0.0,Average,3.0,Cat_6,C
7529,459752,Female,Yes,63,Yes,Entertainment,0.0,Average,3.0,Cat_6,B
7536,459446,Male,Yes,36,No,Entertainment,0.0,Average,3.0,Cat_6,C
7545,467538,Male,Yes,50,Yes,Artist,0.0,Low,3.0,Cat_6,B
7557,459334,Male,Yes,36,Yes,Healthcare,3.0,Low,3.0,Cat_6,D
7559,461433,Male,Yes,70,Yes,Doctor,1.0,High,3.0,Cat_6,C
7564,467243,Male,No,26,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
7571,461128,Male,No,20,No,Healthcare,7.0,Low,3.0,Cat_6,D
7574,467470,Male,Yes,53,Yes,Engineer,1.0,Average,3.0,Cat_6,B
7576,467937,Male,No,28,Yes,Doctor,0.0,Low,3.0,Cat_6,C
7589,465478,Male,Yes,51,No,Entertainment,1.0,Low,3.0,Cat_6,A
7612,467475,Female,Yes,66,Yes,Artist,0.0,Average,3.0,Cat_6,C
7627,460190,Female,No,30,Yes,Entertainment,9.0,Low,3.0,Cat_6,D
7629,464214,Male,No,28,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
7637,460742,Male,No,52,Yes,Artist,0.0,Low,3.0,Cat_6,B
7646,461727,Female,No,52,Yes,Artist,1.0,Low,3.0,Cat_6,C
7656,465983,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
7665,467473,Male,No,18,No,Healthcare,2.0,Low,3.0,Cat_6,D
7666,462462,Male,Yes,30,Yes,Entertainment,2.0,Average,3.0,Cat_6,C
7671,462985,Male,Yes,32,Yes,Doctor,9.0,Average,3.0,Cat_6,A
7675,459672,Male,Yes,47,No,Artist,3.0,Average,3.0,Cat_6,C
7677,459379,Female,No,19,No,Healthcare,3.0,Low,3.0,Cat_6,D
7679,458988,Female,No,29,No,Marketing,2.0,Low,3.0,Cat_6,D
7681,467951,Male,No,31,Yes,Entertainment,1.0,Low,3.0,Cat_6,A
7684,464102,Female,Yes,63,Yes,Artist,7.0,Average,3.0,Cat_6,C
7708,464489,Male,Yes,45,Yes,Artist,0.0,Average,3.0,Cat_6,C
7719,463433,Female,Yes,50,Yes,Doctor,0.0,Low,3.0,Cat_6,C
7724,464192,Female,Yes,61,No,Lawyer,0.0,High,3.0,Cat_6,D
7727,460921,Male,Yes,45,No,Executive,1.0,High,3.0,Cat_6,C
7729,467733,Male,Yes,62,No,Executive,9.0,High,3.0,Cat_6,B
7730,460142,Female,Yes,53,Yes,Artist,0.0,Average,3.0,Cat_6,B
7735,463998,Female,No,27,No,Engineer,0.0,Low,3.0,Cat_6,B
7747,463508,Female,Yes,31,No,Artist,0.0,Low,3.0,Cat_6,A
7752,464167,Male,Yes,53,Yes,Executive,4.0,High,3.0,Cat_6,C
7755,463258,Female,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,A
7764,462430,Male,Yes,42,Yes,Executive,1.0,High,3.0,Cat_6,C
7769,462428,Male,Yes,67,Yes,Entertainment,2.0,Average,3.0,Cat_6,C
7781,461219,Female,No,28,Yes,Healthcare,8.0,Low,3.0,Cat_6,D
7782,467054,Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_6,D
7792,464115,Female,No,38,Yes,Engineer,0.0,Low,3.0,Cat_6,D
7793,460383,Female,No,36,Yes,Engineer,7.0,Low,3.0,Cat_6,D
7803,462315,Male,Yes,65,Yes,Artist,1.0,Average,3.0,Cat_6,B
7807,461480,Female,Yes,63,Yes,Artist,1.0,High,3.0,Cat_6,C
7809,459994,Male,No,25,No,Entertainment,0.0,Low,3.0,Cat_6,A
7810,459042,Female,Yes,41,Yes,Engineer,1.0,Average,3.0,Cat_6,C
7816,465160,Male,Yes,62,Yes,Executive,1.0,High,3.0,Cat_6,C
7818,465952,Male,No,25,Yes,Healthcare,8.0,Low,3.0,Cat_6,D
7826,460314,Female,No,39,No,Healthcare,4.0,Low,3.0,Cat_6,D
7830,462771,Female,Yes,46,Yes,Marketing,4.0,High,3.0,Cat_6,B
7831,463358,Female,Yes,62,Yes,Doctor,4.0,Average,3.0,Cat_6,B
7854,464301,Female,Yes,51,Yes,Doctor,0.0,Average,3.0,Cat_6,B
7855,462885,Male,Yes,28,No,Executive,1.0,High,3.0,Cat_6,D
7870,462301,Female,No,27,No,Executive,12.0,Low,3.0,Cat_6,D
7878,467836,Male,Yes,63,No,Executive,1.0,High,3.0,Cat_6,C
7891,460244,Female,No,51,Yes,Doctor,0.0,Low,3.0,Cat_6,B
7916,466677,Female,Yes,47,Yes,Entertainment,3.0,Average,3.0,Cat_6,A
7932,461805,Female,No,31,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
7948,459865,Male,Yes,47,Yes,Artist,0.0,Average,3.0,Cat_6,C
7963,466139,Female,Yes,51,No,Doctor,0.0,Average,3.0,Cat_6,C
7964,460227,Male,No,33,No,Healthcare,1.0,Low,3.0,Cat_6,C
7965,464250,Male,Yes,53,Yes,Executive,6.0,High,3.0,Cat_6,C
7966,462118,Male,No,30,Yes,Artist,1.0,Low,3.0,Cat_6,C
7977,462891,Male,No,27,No,Healthcare,1.0,Low,3.0,Cat_6,C
7978,459360,Female,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6,C
7998,466273,Female,No,82,No,Lawyer,0.0,Low,3.0,Cat_6,D
8000,462851,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
8004,460903,Male,No,30,No,Doctor,7.0,Low,3.0,Cat_6,D
8029,462516,Female,No,28,No,Engineer,7.0,Low,3.0,Cat_6,D
8034,461774,Female,Yes,81,Yes,Lawyer,1.0,High,3.0,Cat_6,B
8054,463437,Male,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6,B
8056,459889,Male,Yes,63,Yes,Homemaker,8.0,Average,3.0,Cat_6,B
9,465176,Female,Yes,55,Yes,Artist,1.0,Average,4.0,Cat_6,C
18,466772,Male,Yes,58,Yes,Entertainment,1.0,Average,4.0,Cat_6,B
21,459675,Female,No,18,No,Healthcare,3.0,Low,4.0,Cat_6,D
29,461996,Female,No,35,No,Artist,5.0,Low,4.0,Cat_6,C
48,462442,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_6,D
56,465769,Male,No,25,Yes,Healthcare,9.0,Low,4.0,Cat_6,D
67,464580,Male,No,27,No,Artist,8.0,Low,4.0,Cat_6,A
68,465233,Male,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_6,B
73,460191,Female,No,33,No,Healthcare,8.0,Low,4.0,Cat_6,D
74,463742,Male,Yes,56,Yes,Artist,0.0,Average,4.0,Cat_6,C
80,465379,Male,No,30,No,Healthcare,0.0,Low,4.0,Cat_6,C
100,464144,Male,Yes,60,Yes,Artist,0.0,Average,4.0,Cat_6,C
137,460410,Female,No,39,Yes,Artist,3.0,Low,4.0,Cat_6,D
138,463823,Female,No,29,No,Marketing,8.0,Low,4.0,Cat_6,D
148,467092,Female,No,28,Yes,Healthcare,7.0,Low,4.0,Cat_6,D
154,466590,Female,No,27,Yes,Healthcare,0.0,Low,4.0,Cat_6,C
155,461191,Female,Yes,45,Yes,Marketing,8.0,Low,4.0,Cat_6,D
157,459231,Female,Yes,43,Yes,Artist,3.0,Average,4.0,Cat_6,C
175,467745,Male,Yes,50,Yes,Artist,3.0,Average,4.0,Cat_6,C
183,460697,Male,Yes,40,Yes,Artist,4.0,Average,4.0,Cat_6,C
214,461710,Female,Yes,49,Yes,Doctor,1.0,Average,4.0,Cat_6,C
226,467271,Male,Yes,45,Yes,Artist,4.0,Average,4.0,Cat_6,B
244,466768,Female,Yes,36,Yes,Artist,0.0,Low,4.0,Cat_6,C
252,459488,Male,Yes,47,No,Artist,0.0,Average,4.0,Cat_6,A
254,465425,Female,No,31,No,Engineer,1.0,Low,4.0,Cat_6,B
259,459375,Male,Yes,18,No,Executive,0.0,High,4.0,Cat_6,A
